City_ID,City,Country,Date,Current Description,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
524,Cururupu,BR,2022-07-22 16:46:22,broken clouds,-1.8283,-44.8683,88.57,51,59,5.06
525,Shugurovo,RU,2022-07-22 16:46:22,scattered clouds,54.5083,52.1326,65.86,79,43,5.5
526,Alofi,NU,2022-07-22 16:46:22,broken clouds,-19.0595,-169.9187,64.29,100,58,1.14
527,Kysyl-Syr,RU,2022-07-22 16:46:23,few clouds,63.8986,122.7617,58.14,91,21,2.73
528,Aojiang,CN,2022-07-22 16:46:23,scattered clouds,22.9421,116.0359,81.05,87,30,4.81
529,Ranau,MY,2022-07-22 16:46:24,overcast clouds,5.9538,116.6641,69.87,97,94,1.19
530,Kayes,ML,2022-07-22 16:46:24,light rain,14.0,-11.0,84.69,66,99,6.58
531,Baker City,US,2022-07-22 16:43:53,clear sky,44.7749,-117.8344,73.6,32,0,5.26
532,Launceston,AU,2022-07-22 16:46:24,light rain,-41.45,147.1667,53.24,76,75,13.8
533,Contai,IN,2022-07-22 16:46:25,overcast clouds,21.7786,87.7536,82.63,83,100,9.08
534,Catalina,US,2022-07-22 16:46:25,overcast clouds,32.5056,-110.9211,96.08,38,100,5.99
535,San Francisco,US,2022-07-22 16:42:19,scattered clouds,37.7749,-122.4194,76.44,90,46,11.01
536,Omsukchan,RU,2022-07-22 16:46:26,clear sky,62.5333,155.8,44.22,63,2,3.38
537,Braco Do Norte,BR,2022-07-22 16:42:14,overcast clouds,-28.275,-49.1656,73.51,53,91,0.74
538,Nuuk,GL,2022-07-22 16:43:13,few clouds,64.1835,-51.7216,52.41,76,20,12.66
539,Santa Fe,AR,2022-07-22 16:41:33,scattered clouds,-31.6333,-60.7,74.01,62,30,5.99
540,Praia,CV,2022-07-22 16:45:29,scattered clouds,14.9215,-23.5087,81.14,74,40,8.05
541,Pahrump,US,2022-07-22 16:46:26,few clouds,36.2083,-115.9839,100.26,15,14,3.0
542,Margate,GB,2022-07-22 16:46:27,overcast clouds,51.3813,1.3862,66.11,73,100,4.0
543,Qaqortoq,GL,2022-07-22 16:47:27,scattered clouds,60.7167,-46.0333,51.01,72,35,4.52
544,Soyo,AO,2022-07-22 16:47:27,broken clouds,-6.1349,12.3689,70.38,80,83,7.94
545,Kadoma,JP,2022-07-22 16:47:28,broken clouds,34.7333,135.5833,78.19,66,75,3.44
546,Bidar,IN,2022-07-22 16:47:28,heavy intensity rain,17.9,77.55,71.89,93,100,8.16
547,Vilhena,BR,2022-07-22 16:47:29,few clouds,-12.7406,-60.1458,84.42,45,20,11.5
548,Talcahuano,CL,2022-07-22 16:47:29,mist,-36.7167,-73.1167,51.48,100,100,3.44
549,Mtsamboro,YT,2022-07-22 16:47:29,scattered clouds,-12.6998,45.0689,74.52,69,26,2.77
550,Arman,RU,2022-07-22 16:43:09,broken clouds,59.7,150.1667,59.02,76,84,2.3
551,Camacha,PT,2022-07-22 16:47:30,broken clouds,33.0833,-16.3333,71.02,64,75,17.27
552,Aranos,NA,2022-07-22 16:47:30,clear sky,-24.1333,19.1167,63.28,31,0,8.01
553,Aldan,RU,2022-07-22 16:45:59,broken clouds,58.6031,125.3894,64.4,79,58,6.26
554,Namibe,AO,2022-07-22 16:47:31,few clouds,-15.1961,12.1522,64.08,84,13,8.66
555,Nchelenge,ZM,2022-07-22 16:47:31,scattered clouds,-9.3451,28.734,73.13,49,27,4.27
556,Seminole,US,2022-07-22 16:47:31,clear sky,28.7086,-81.2081,93.51,62,1,1.99
557,Pimentel,PE,2022-07-22 16:47:32,broken clouds,-6.8367,-79.9342,66.24,76,56,11.39
558,Gizo,SB,2022-07-22 16:47:32,broken clouds,-8.103,156.8419,81.5,74,55,5.59
559,Kavaratti,IN,2022-07-22 16:47:32,overcast clouds,10.5669,72.642,81.1,79,100,19.13
560,Aqtobe,KZ,2022-07-22 16:47:33,clear sky,50.2797,57.2072,77.09,36,0,6.71
561,Kenitra,MA,2022-07-22 16:46:14,scattered clouds,34.261,-6.5802,86.76,50,50,9.82
562,Takoradi,GH,2022-07-22 16:47:33,overcast clouds,4.8845,-1.7554,77.43,73,85,9.89
563,Tuatapere,NZ,2022-07-22 16:42:49,scattered clouds,-46.1333,167.6833,37.49,93,47,3.87
564,Parana,AR,2022-07-22 16:47:33,few clouds,-31.732,-60.5238,73.54,63,22,9.33
565,Gurkovo,BG,2022-07-22 16:47:34,clear sky,42.6667,25.8,86.38,28,0,5.91
566,Superior,US,2022-07-22 16:47:34,clear sky,46.7208,-92.1041,84.7,41,0,17.27
567,Kangaatsiaq,GL,2022-07-22 16:47:34,light rain,68.3065,-53.4641,42.31,94,100,21.32
568,Requena,ES,2022-07-22 16:47:35,few clouds,39.4883,-1.1004,88.79,22,16,5.3
569,Henderson,US,2022-07-22 16:47:35,broken clouds,36.0397,-114.9819,102.38,14,79,5.73
570,Lazarev,RU,2022-07-22 16:47:35,overcast clouds,52.225,141.5131,54.68,89,100,13.62
571,Praxedis Guerrero,MX,2022-07-22 16:47:36,broken clouds,31.3667,-106.0167,88.93,32,79,1.7
572,Puntarenas,CR,2022-07-22 16:47:36,overcast clouds,9.9763,-84.8384,76.06,93,100,6.6
573,Heihe,CN,2022-07-22 16:47:36,scattered clouds,50.2441,127.4902,63.18,91,46,2.89
574,Leopold,AU,2022-07-22 16:47:37,overcast clouds,-38.1833,144.4667,53.22,79,100,8.05
575,Eyl,SO,2022-07-22 16:47:37,overcast clouds,7.9803,49.8164,77.94,78,99,26.33
576,Abha,SA,2022-07-22 16:47:37,few clouds,18.2164,42.5053,73.22,64,20,11.5
577,Zimovniki,RU,2022-07-22 16:47:38,light rain,47.1483,42.4633,68.59,69,55,7.38
578,Anadyr,RU,2022-07-22 16:47:38,light rain,64.75,177.4833,45.1,93,40,2.24
579,Artyom,AZ,2022-07-22 16:47:38,clear sky,40.4723,50.333,77.14,79,0,27.85
580,Khani,GE,2022-07-22 16:47:39,broken clouds,41.9563,42.9566,62.17,92,77,1.74
581,Hami,CN,2022-07-22 16:47:39,clear sky,42.8,93.45,83.53,17,0,2.73
582,Qinzhou,CN,2022-07-22 16:47:39,clear sky,21.95,108.6167,81.36,80,2,2.28
583,Sokolo,ML,2022-07-22 16:47:40,overcast clouds,14.7328,-6.1219,89.37,46,100,3.22
584,Kushalgarh,IN,2022-07-22 16:47:40,overcast clouds,23.199,74.4507,78.91,83,100,5.57
585,Jeremie,HT,2022-07-22 16:47:40,few clouds,18.65,-74.1167,87.22,66,16,8.66
586,Namtsy,RU,2022-07-22 16:47:41,light rain,62.7161,129.6658,61.02,93,93,3.47
587,Cap Malheureux,MU,2022-07-22 16:48:41,scattered clouds,-19.9842,57.6142,71.47,71,45,5.01
588,Progreso,MX,2022-07-22 16:48:41,scattered clouds,21.2833,-89.6667,92.1,58,31,10.92
589,Yagodnoye,RU,2022-07-22 16:48:42,broken clouds,62.55,149.6667,47.91,82,66,1.19
590,Charters Towers,AU,2022-07-22 16:48:42,clear sky,-20.1,146.2667,54.09,59,0,7.02
591,Salinas,US,2022-07-22 16:43:45,scattered clouds,36.6777,-121.6555,68.81,72,40,3.44
592,Tabou,CI,2022-07-22 16:48:42,scattered clouds,4.423,-7.3528,79.0,63,31,7.45
593,Senneterre,CA,2022-07-22 16:48:43,clear sky,48.3835,-77.2328,77.77,42,10,10.76
594,Rocha,UY,2022-07-22 16:48:43,broken clouds,-34.4833,-54.3333,63.57,71,71,2.17
595,Leeton,AU,2022-07-22 16:48:43,overcast clouds,-34.5667,146.4,46.89,87,93,7.34
596,Faya,SA,2022-07-22 16:48:44,scattered clouds,18.3851,42.4509,73.51,48,34,5.82
597,Zemio,CF,2022-07-22 16:48:44,moderate rain,5.0314,25.1361,69.89,96,88,3.74
598,Bathsheba,BB,2022-07-22 16:48:44,clear sky,13.2167,-59.5167,85.05,83,10,16.17
599,Tilichiki,RU,2022-07-22 16:48:45,overcast clouds,60.4667,166.1,50.97,81,100,2.24
600,Montepuez,MZ,2022-07-22 16:48:45,scattered clouds,-13.1256,38.9997,69.67,60,44,7.11
601,Bend,US,2022-07-22 16:46:23,clear sky,44.0582,-121.3153,73.33,35,0,4.61
602,Bafq,IR,2022-07-22 16:48:45,clear sky,31.6128,55.4107,97.38,8,0,11.79
603,Saryg-Sep,RU,2022-07-22 16:48:46,broken clouds,51.5,95.6,56.68,66,66,3.53
604,Nogliki,RU,2022-07-22 16:48:46,overcast clouds,51.8333,143.1667,51.84,93,100,7.63
605,Cabedelo,BR,2022-07-22 16:43:54,overcast clouds,-6.9811,-34.8339,79.27,77,89,17.07
606,Resplendor,BR,2022-07-22 16:48:46,clear sky,-19.3256,-41.2553,87.87,32,1,4.5
607,Cockburn Town,TC,2022-07-22 16:47:40,overcast clouds,21.4612,-71.1419,78.96,86,100,20.09
608,Mitchell,US,2022-07-22 16:48:47,clear sky,43.7094,-98.0298,92.93,26,0,11.1
609,Cefalu,IT,2022-07-22 16:48:47,clear sky,38.0386,14.0229,87.55,66,0,4.0
610,Ketchikan,US,2022-07-22 16:48:47,overcast clouds,55.3422,-131.6461,57.0,88,99,1.16
611,Celestun,MX,2022-07-22 16:48:48,scattered clouds,20.8667,-90.4,88.5,58,27,5.19
612,Hualmay,PE,2022-07-22 16:48:48,broken clouds,-11.0964,-77.6139,65.98,69,55,6.91
613,Saint-Augustin,CA,2022-07-22 16:48:48,overcast clouds,51.226,-58.6502,69.21,56,99,16.04
614,Edremit,TR,2022-07-22 16:48:49,clear sky,39.5961,27.0244,82.65,36,0,9.13
615,Sola,VU,2022-07-22 16:48:49,overcast clouds,-13.8833,167.55,80.17,79,99,14.63
616,Kazachinskoye,RU,2022-07-22 16:48:49,overcast clouds,57.6953,93.2761,58.62,98,92,4.65
617,Quatre Cocos,MU,2022-07-22 16:48:50,light rain,-20.2078,57.7625,71.1,76,46,17.31
618,Gawler,AU,2022-07-22 16:48:50,overcast clouds,-34.6,138.7333,58.48,76,100,8.19
619,Dumai,ID,2022-07-22 16:48:50,overcast clouds,1.6833,101.45,73.89,97,93,2.35
620,Tayu,ID,2022-07-22 16:48:51,broken clouds,-6.5397,111.0518,78.4,84,68,5.44
621,Nicoya,CR,2022-07-22 16:48:51,overcast clouds,10.1483,-85.452,75.06,93,100,2.8
622,Riyadh,SA,2022-07-22 16:47:07,overcast clouds,24.6877,46.7219,105.94,10,92,16.96
623,Mindelo,CV,2022-07-22 16:48:51,broken clouds,16.8901,-24.9804,80.15,61,75,5.75
624,Puerto Escondido,MX,2022-07-22 16:48:52,overcast clouds,15.85,-97.0667,84.85,70,98,6.06
625,Villarrica,PY,2022-07-22 16:48:52,overcast clouds,-25.75,-56.4333,85.91,36,85,7.65
626,Khandyga,RU,2022-07-22 16:48:52,light rain,62.6667,135.6,63.64,94,99,2.44
627,Verkhniy Baskunchak,RU,2022-07-22 16:48:53,scattered clouds,48.2256,46.7217,75.96,39,44,9.69
628,Juli,PE,2022-07-22 16:48:53,clear sky,-16.2167,-69.45,51.84,29,2,9.37
629,Natal,BR,2022-07-22 16:48:53,broken clouds,-5.795,-35.2094,86.22,66,75,19.57
630,Tazovskiy,RU,2022-07-22 16:48:54,overcast clouds,67.4667,78.7,47.62,76,100,6.49
631,Morden,CA,2022-07-22 16:48:54,few clouds,49.1919,-98.1014,79.09,57,15,13.15
632,Bantou,CN,2022-07-22 16:48:54,few clouds,26.2151,117.4893,80.92,69,19,2.3
633,Urubamba,PE,2022-07-22 16:48:55,clear sky,-13.3047,-72.1158,67.1,28,1,3.65
634,Rzhev,RU,2022-07-22 16:49:55,clear sky,56.2624,34.3282,68.72,67,9,4.23
635,Pincher Creek,CA,2022-07-22 16:45:04,broken clouds,49.4833,-113.952,64.89,60,64,8.21
636,Kijang,KR,2022-07-22 16:49:55,scattered clouds,35.2442,129.2139,74.93,91,49,3.4
637,Zhanaozen,KZ,2022-07-22 16:49:56,scattered clouds,43.3,52.8,81.48,46,27,29.06
638,Devonport,AU,2022-07-22 16:49:56,overcast clouds,-41.1667,146.35,54.99,81,100,12.35
639,Rapid Valley,US,2022-07-22 16:49:56,clear sky,44.0625,-103.1463,95.76,19,0,10.0
640,Wawa,NG,2022-07-22 16:47:02,light rain,9.9022,4.4192,82.33,70,87,2.33
641,Yaan,NG,2022-07-22 16:49:57,moderate rain,7.3833,8.5667,77.22,86,97,5.84
642,Khorixas,NA,2022-07-22 16:49:57,clear sky,-20.3667,14.9667,73.6,24,0,7.81
643,Koulikoro,ML,2022-07-22 16:49:57,overcast clouds,14.0,-7.75,87.82,50,98,6.24
644,Shache,CN,2022-07-22 16:49:58,clear sky,38.4167,77.2406,89.71,10,0,6.76
645,Karaidel,RU,2022-07-22 16:49:58,few clouds,55.8337,56.9069,60.1,89,18,3.0
646,Mahibadhoo,MV,2022-07-22 16:49:58,light rain,3.7833,72.9667,81.61,73,100,18.72
647,Sept-Iles,CA,2022-07-22 16:49:59,overcast clouds,50.2001,-66.3821,59.05,98,98,4.0
648,Yar-Sale,RU,2022-07-22 16:49:59,light rain,66.8333,70.8333,45.32,96,100,13.42
649,Saint-Pierre,RE,2022-07-22 16:49:59,few clouds,-21.3393,55.4781,69.48,68,20,5.75
650,Boueni,YT,2022-07-22 16:50:00,few clouds,-12.9025,45.0761,75.18,69,20,2.06
651,Matara,LK,2022-07-22 16:50:00,overcast clouds,5.9485,80.5353,78.89,85,100,13.6
652,Paracatu,BR,2022-07-22 16:50:00,clear sky,-17.2222,-46.8747,82.54,27,7,6.73
653,Skegness,GB,2022-07-22 16:50:01,overcast clouds,53.1436,0.3363,67.01,73,100,10.71
654,Betsiamites,CA,2022-07-22 16:50:01,broken clouds,48.9413,-68.646,69.85,62,72,9.04
655,Mogadishu,SO,2022-07-22 16:50:01,scattered clouds,2.0371,45.3438,75.97,81,47,17.96
656,Kilrush,IE,2022-07-22 16:48:49,overcast clouds,52.6397,-9.4833,69.55,74,96,5.59
657,Tysmenytsya,UA,2022-07-22 16:50:02,clear sky,48.9022,24.8448,84.67,36,4,9.55
658,Guerrero,MX,2022-07-22 16:47:05,overcast clouds,17.6667,-100.0,75.67,79,99,2.82
659,Pandrup,DK,2022-07-22 16:50:02,broken clouds,57.2215,9.6757,67.95,77,75,4.61
660,Kurumkan,RU,2022-07-22 16:50:03,light rain,54.3,110.3,66.88,85,100,5.55
661,Lata,PT,2022-07-22 16:50:03,clear sky,40.1629,-8.3327,86.49,45,10,9.33
662,Ismailia,EG,2022-07-22 16:50:03,clear sky,30.6043,32.2723,82.65,51,0,14.32
663,Moscow,RU,2022-07-22 16:46:44,overcast clouds,55.7522,37.6156,77.43,60,92,5.14
664,Liverpool,GB,2022-07-22 16:48:23,overcast clouds,53.4106,-2.9779,68.14,85,100,6.91
665,Thap Than,TH,2022-07-22 16:50:04,moderate rain,15.4606,99.8917,80.71,83,98,7.16
666,Miles City,US,2022-07-22 16:50:04,clear sky,46.4083,-105.8406,93.65,12,6,11.99
667,Ust-Maya,RU,2022-07-22 16:50:04,broken clouds,60.4167,134.5333,67.08,77,68,1.32
668,Cuamba,MZ,2022-07-22 16:50:05,broken clouds,-14.8031,36.5372,73.63,34,67,4.97
669,Tshela,CD,2022-07-22 16:50:05,scattered clouds,-4.9833,12.9333,77.95,56,50,7.65
670,Goryachegorsk,RU,2022-07-22 16:50:05,broken clouds,55.4053,88.9154,54.1,92,61,6.98
671,Trincomalee,LK,2022-07-22 16:50:06,light rain,8.5711,81.2335,80.8,79,100,19.75
672,Bako,ET,2022-07-22 16:50:06,overcast clouds,5.7833,36.5667,68.9,55,87,5.91
673,Zambezi,ZM,2022-07-22 16:50:06,scattered clouds,-13.5432,23.1047,69.35,35,46,6.76
674,Namatanai,PG,2022-07-22 16:50:07,overcast clouds,-3.6667,152.4333,78.76,82,98,6.17
675,Kamogata,JP,2022-07-22 16:50:07,clear sky,34.5333,133.5833,75.38,85,3,3.18
676,Kutum,SD,2022-07-22 16:49:03,few clouds,14.2,24.6667,87.4,28,11,7.65
677,Ust-Ishim,RU,2022-07-22 16:50:07,light rain,57.6935,71.1665,55.81,89,66,4.47
